id,malId,snapshotDate,rank,popularity,score,scoredBy,members,favorites,etlRunId,genres,title
561,9253,2025-07-11,5,13,9.07,1456877,2791361,201230,rankings-20250711-210408-d445b696,"{Drama,Sci-Fi,Suspense}",Steins;Gate
562,9969,2025-07-11,12,407,8.99,245421,596165,8523,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama'
563,11061,2025-07-11,4,8,9.07,1932958,3117471,225182,rankings-20250711-210408-d445b696,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
564,15335,2025-07-11,25,1034,8.87,143072,262223,2119,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
565,15417,2025-07-11,10,741,9.00,170257,340338,3217,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
566,17074,2025-07-11,49,325,8.73,363870,721418,23338,rankings-20250711-210408-d445b696,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
567,28851,2025-07-11,21,19,8.90,1783072,2459289,90743,rankings-20250711-210408-d445b696,"{""Award Winning"",Drama}",Koe no Katachi
568,28977,2025-07-11,3,342,9.07,267336,668628,17550,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama°
569,31758,2025-07-11,33,488,8.81,283388,493782,8109,rankings-20250711-210408-d445b696,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
570,32281,2025-07-11,30,11,8.83,1997973,2937758,92629,rankings-20250711-210408-d445b696,"{""Award Winning"",Drama}",Kimi no Na wa.
571,32935,2025-07-11,43,113,8.77,870725,1257021,16097,rankings-20250711-210408-d445b696,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
572,34096,2025-07-11,16,793,8.94,159281,335707,2838,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama.
573,35180,2025-07-11,18,607,8.92,208665,431103,14875,rankings-20250711-210408-d445b696,{Drama},3-gatsu no Lion 2nd Season
574,35247,2025-07-11,24,586,8.89,202772,434199,9117,rankings-20250711-210408-d445b696,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
575,36838,2025-07-11,31,1173,8.82,110355,227352,1182,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
576,37491,2025-07-11,19,1263,8.91,101094,217398,1061,rankings-20250711-210408-d445b696,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
577,37510,2025-07-11,34,72,8.81,1047303,1679612,32722,rankings-20250711-210408-d445b696,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
578,37521,2025-07-11,35,64,8.81,1013707,1700822,55324,rankings-20250711-210408-d445b696,"{Action,Adventure,Drama}",Vinland Saga
579,37987,2025-07-11,36,325,8.80,310127,695986,9282,rankings-20250711-210408-d445b696,"{""Award Winning"",Drama}",Violet Evergarden Movie
580,38524,2025-07-11,2,21,9.07,1736146,2540440,59739,rankings-20250711-210408-d445b696,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
581,39486,2025-07-11,6,1545,9.06,82716,175938,4601,rankings-20250711-210408-d445b696,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
582,40028,2025-07-11,45,30,8.76,1466574,2254687,51765,rankings-20250711-210408-d445b696,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
583,40682,2025-07-11,41,1943,8.79,50736,119849,2540,rankings-20250711-210408-d445b696,{Action},Kingdom 3rd Season
584,41467,2025-07-11,11,367,9.00,349265,664635,22385,rankings-20250711-210408-d445b696,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
585,42938,2025-07-11,13,442,8.98,264295,527969,21386,rankings-20250711-210408-d445b696,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
586,43608,2025-07-11,14,162,8.96,604250,1053167,33121,rankings-20250711-210408-d445b696,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
587,47917,2025-07-11,46,301,8.75,442709,730271,33207,rankings-20250711-210408-d445b696,{Comedy},Bocchi the Rock!
588,48583,2025-07-11,38,92,8.79,892820,1491822,31880,rankings-20250711-210408-d445b696,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
589,49387,2025-07-11,26,288,8.86,441108,793306,19172,rankings-20250711-210408-d445b696,"{Action,Adventure,Drama}",Vinland Saga Season 2
590,51009,2025-07-11,47,126,8.75,720642,1264553,24583,rankings-20250711-210408-d445b696,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
591,51535,2025-07-11,29,268,8.84,482082,811148,16591,rankings-20250711-210408-d445b696,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
592,52991,2025-07-11,1,134,9.34,735354,1161913,73596,rankings-20250711-210408-d445b696,"{Adventure,Drama,Fantasy}",Sousou no Frieren
593,54492,2025-07-11,28,315,8.85,377406,693651,22862,rankings-20250711-210408-d445b696,"{Drama,Mystery}",Kusuriya no Hitorigoto
594,55255,2025-07-11,48,6620,8.74,4143,10613,589,rankings-20250711-210408-d445b696,"{Drama,Sci-Fi,Suspense}",Alien Stage
595,55690,2025-07-11,44,947,8.76,157084,276067,5719,rankings-20250711-210408-d445b696,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
596,58514,2025-07-11,20,666,8.91,168442,373396,5288,rankings-20250711-210408-d445b696,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
597,59192,2025-07-11,40,1436,8.79,8875,178507,1606,rankings-20250711-210408-d445b696,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
598,59571,2025-07-11,37,3098,8.80,21394,58899,413,rankings-20250711-210408-d445b696,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
599,60022,2025-07-11,9,2030,9.02,90200,120436,2289,rankings-20250711-210408-d445b696,"{Action,Adventure,Fantasy}",One Piece Fan Letter
600,60489,2025-07-11,27,1412,8.86,88593,184117,3795,rankings-20250711-210408-d445b696,"{Drama,Sci-Fi}",Takopii no Genzai
601,1,2025-07-12,47,42,8.71,1048399,1954157,85322,rankings-20250712-210408-e2ea1652,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
602,19,2025-07-12,20,119,8.89,479931,1291483,57711,rankings-20250712-210408-e2ea1652,"{Drama,Mystery,Suspense}",Monster
603,199,2025-07-12,46,44,8.73,1399564,2008550,35351,rankings-20250712-210408-e2ea1652,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
604,263,2025-07-12,40,351,8.76,317223,648212,24517,rankings-20250712-210408-e2ea1652,{Sports},Hajime no Ippo
605,820,2025-07-12,8,737,9.04,86782,338952,17658,rankings-20250712-210408-e2ea1652,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
606,918,2025-07-12,19,146,8.89,414832,1120132,62052,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama
607,2904,2025-07-12,23,48,8.87,1284758,1915592,79953,rankings-20250712-210408-e2ea1652,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
608,2921,2025-07-12,37,3071,8.77,23636,63951,3081,rankings-20250712-210408-e2ea1652,"{Drama,Sports}",Ashita no Joe 2
609,4181,2025-07-12,16,117,8.94,676407,1281950,73284,rankings-20250712-210408-e2ea1652,"{Drama,Romance}",Clannad: After Story
610,5114,2025-07-12,2,2,9.14,2240546,3600955,229897,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
611,9253,2025-07-12,3,13,9.10,1513564,2757644,193657,rankings-20250712-210408-e2ea1652,"{Drama,Sci-Fi,Suspense}",Steins;Gate
612,9969,2025-07-12,10,415,8.99,245856,607469,8427,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama'
613,11061,2025-07-12,7,8,9.06,1915333,3057321,226278,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
614,15335,2025-07-12,28,1070,8.85,141311,261081,2105,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
615,15417,2025-07-12,12,759,8.98,172576,342651,3134,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
616,17074,2025-07-12,34,329,8.79,368689,684669,24151,rankings-20250712-210408-e2ea1652,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
617,28851,2025-07-12,13,18,8.97,1698790,2536843,94544,rankings-20250712-210408-e2ea1652,"{""Award Winning"",Drama}",Koe no Katachi
618,28977,2025-07-12,6,352,9.07,268042,668841,17416,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama°
619,31758,2025-07-12,41,505,8.75,286130,493479,8167,rankings-20250712-210408-e2ea1652,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
620,32281,2025-07-12,25,11,8.86,1980281,2994503,92848,rankings-20250712-210408-e2ea1652,"{""Award Winning"",Drama}",Kimi no Na wa.
621,32935,2025-07-12,38,119,8.77,843322,1307727,15666,rankings-20250712-210408-e2ea1652,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
622,34096,2025-07-12,14,764,8.96,152746,334675,2743,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama.
623,35180,2025-07-12,18,606,8.91,205713,432094,15267,rankings-20250712-210408-e2ea1652,{Drama},3-gatsu no Lion 2nd Season
624,35247,2025-07-12,29,586,8.85,204400,431186,8931,rankings-20250712-210408-e2ea1652,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
625,36838,2025-07-12,33,1150,8.79,111710,234401,1227,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
626,37491,2025-07-12,31,1218,8.84,101550,214031,1063,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
627,37510,2025-07-12,43,72,8.74,1072959,1646488,33067,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
628,37521,2025-07-12,44,63,8.74,993275,1764047,53845,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Drama}",Vinland Saga
629,37987,2025-07-12,32,340,8.81,327224,678710,9193,rankings-20250712-210408-e2ea1652,"{""Award Winning"",Drama}",Violet Evergarden Movie
630,38524,2025-07-12,4,20,9.10,1724356,2424508,62874,rankings-20250712-210408-e2ea1652,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
631,39486,2025-07-12,5,1538,9.07,81646,174123,4556,rankings-20250712-210408-e2ea1652,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
632,40028,2025-07-12,39,31,8.76,1470813,2241432,54748,rankings-20250712-210408-e2ea1652,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
633,40682,2025-07-12,30,2000,8.84,49935,122353,2518,rankings-20250712-210408-e2ea1652,{Action},Kingdom 3rd Season
634,41467,2025-07-12,11,361,8.98,342689,668104,22047,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
635,42938,2025-07-12,17,458,8.93,260574,536952,21081,rankings-20250712-210408-e2ea1652,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
636,43608,2025-07-12,15,171,8.96,600581,1032593,33419,rankings-20250712-210408-e2ea1652,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
637,47917,2025-07-12,45,310,8.74,425872,728094,33844,rankings-20250712-210408-e2ea1652,{Comedy},Bocchi the Rock!
638,48583,2025-07-12,35,93,8.78,856116,1472308,32214,rankings-20250712-210408-e2ea1652,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
639,49387,2025-07-12,27,277,8.86,416016,781352,18462,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Drama}",Vinland Saga Season 2
640,51009,2025-07-12,49,126,8.71,729034,1245374,24086,rankings-20250712-210408-e2ea1652,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
641,51535,2025-07-12,24,267,8.86,475238,794759,16896,rankings-20250712-210408-e2ea1652,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
642,52991,2025-07-12,1,135,9.27,727274,1213504,76235,rankings-20250712-210408-e2ea1652,"{Adventure,Drama,Fantasy}",Sousou no Frieren
643,54492,2025-07-12,26,324,8.86,395347,709228,22663,rankings-20250712-210408-e2ea1652,"{Drama,Mystery}",Kusuriya no Hitorigoto
644,55255,2025-07-12,50,6973,8.70,4334,10836,587,rankings-20250712-210408-e2ea1652,"{Drama,Sci-Fi,Suspense}",Alien Stage
645,55690,2025-07-12,48,963,8.71,150806,275863,5678,rankings-20250712-210408-e2ea1652,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
646,58514,2025-07-12,21,691,8.88,166397,380753,5359,rankings-20250712-210408-e2ea1652,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
647,59192,2025-07-12,42,1512,8.74,8636,175622,1601,rankings-20250712-210408-e2ea1652,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
648,59571,2025-07-12,36,3238,8.78,21525,58487,419,rankings-20250712-210408-e2ea1652,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
649,60022,2025-07-12,9,1940,9.03,92417,120945,2263,rankings-20250712-210408-e2ea1652,"{Action,Adventure,Fantasy}",One Piece Fan Letter
650,60489,2025-07-12,22,1385,8.88,90099,187482,3995,rankings-20250712-210408-e2ea1652,"{Drama,Sci-Fi}",Takopii no Genzai
651,1,2025-07-13,49,41,8.71,1056998,2005319,87345,rankings-20250713-210408-513bc1a6,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
652,19,2025-07-13,28,121,8.86,492909,1257600,60557,rankings-20250713-210408-513bc1a6,"{Drama,Mystery,Suspense}",Monster
653,199,2025-07-13,41,43,8.77,1376426,1988480,33731,rankings-20250713-210408-513bc1a6,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
654,263,2025-07-13,33,357,8.81,330485,648315,24777,rankings-20250713-210408-513bc1a6,{Sports},Hajime no Ippo
655,820,2025-07-13,13,758,8.97,84809,344924,17434,rankings-20250713-210408-513bc1a6,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
656,918,2025-07-13,21,147,8.92,405941,1093805,61271,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama
657,2904,2025-07-13,19,47,8.93,1261080,1876244,80466,rankings-20250713-210408-513bc1a6,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
658,2921,2025-07-13,46,3047,8.73,24512,62921,3060,rankings-20250713-210408-513bc1a6,"{Drama,Sports}",Ashita no Joe 2
659,4181,2025-07-13,17,119,8.94,682816,1243304,70969,rankings-20250713-210408-513bc1a6,"{Drama,Romance}",Clannad: After Story
660,5114,2025-07-13,2,2,9.10,2195942,3541272,241221,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Drama,Fantasy}",Fullmetal Alchemist: Brotherhood
661,9253,2025-07-13,4,13,9.08,1482534,2735357,195632,rankings-20250713-210408-513bc1a6,"{Drama,Sci-Fi,Suspense}",Steins;Gate
662,9969,2025-07-13,8,407,9.03,251262,581101,8362,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama'
663,11061,2025-07-13,10,8,9.02,1864306,3135825,220057,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Fantasy}",Hunter x Hunter (2011)
664,15335,2025-07-13,23,1066,8.89,138177,263078,2204,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
665,15417,2025-07-13,6,773,9.07,172289,355121,3223,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama': Enchousen
666,17074,2025-07-13,36,326,8.79,376909,720824,24361,rankings-20250713-210408-513bc1a6,"{Comedy,Mystery,Romance,Supernatural}",Monogatari Series: Second Season
667,28851,2025-07-13,15,19,8.97,1764466,2466101,96134,rankings-20250713-210408-513bc1a6,"{""Award Winning"",Drama}",Koe no Katachi
668,28977,2025-07-13,3,343,9.10,262331,663759,17773,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama°
669,31758,2025-07-13,40,491,8.77,286129,496334,7950,rankings-20250713-210408-513bc1a6,"{Action,Mystery,Supernatural}",Kizumonogatari III: Reiketsu-hen
670,32281,2025-07-13,35,11,8.80,1978722,2910062,93541,rankings-20250713-210408-513bc1a6,"{""Award Winning"",Drama}",Kimi no Na wa.
671,32935,2025-07-13,42,114,8.76,865976,1274975,15967,rankings-20250713-210408-513bc1a6,{Sports},Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou
672,34096,2025-07-13,16,800,8.94,152576,338911,2850,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama.
673,35180,2025-07-13,18,607,8.94,213878,417272,15057,rankings-20250713-210408-513bc1a6,{Drama},3-gatsu no Lion 2nd Season
674,35247,2025-07-13,26,582,8.87,209953,418949,8952,rankings-20250713-210408-513bc1a6,"{Comedy,Mystery,Supernatural}",Owarimonogatari 2nd Season
675,36838,2025-07-13,30,1151,8.85,112058,235873,1197,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen
676,37491,2025-07-13,20,1256,8.92,102057,214237,1074,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Sci-Fi}",Gintama. Shirogane no Tamashii-hen - Kouhan-sen
677,37510,2025-07-13,37,73,8.78,1034468,1629314,33919,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Supernatural}",Mob Psycho 100 II
678,37521,2025-07-13,48,66,8.72,994844,1734012,55216,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Drama}",Vinland Saga
679,37987,2025-07-13,27,338,8.86,313352,707626,9205,rankings-20250713-210408-513bc1a6,"{""Award Winning"",Drama}",Violet Evergarden Movie
680,38524,2025-07-13,9,21,9.02,1757772,2510525,62935,rankings-20250713-210408-513bc1a6,"{Action,Drama,Suspense}",Shingeki no Kyojin Season 3 Part 2
681,39486,2025-07-13,5,1516,9.07,84069,169707,4602,rankings-20250713-210408-513bc1a6,"{Action,Comedy,Drama,Sci-Fi}",Gintama: The Final
682,40028,2025-07-13,44,31,8.74,1491818,2236042,54611,rankings-20250713-210408-513bc1a6,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season
683,40682,2025-07-13,34,1997,8.80,50014,126730,2433,rankings-20250713-210408-513bc1a6,{Action},Kingdom 3rd Season
684,41467,2025-07-13,11,360,9.02,349627,654907,22412,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Supernatural}",Bleach: Sennen Kessen-hen
685,42938,2025-07-13,12,462,8.98,260312,532995,20772,rankings-20250713-210408-513bc1a6,"{Drama,Romance,Supernatural}",Fruits Basket: The Final
686,43608,2025-07-13,14,167,8.97,606275,1038453,33410,rankings-20250713-210408-513bc1a6,"{Comedy,Romance}",Kaguya-sama wa Kokurasetai: Ultra Romantic
687,47917,2025-07-13,45,315,8.73,443209,709359,34452,rankings-20250713-210408-513bc1a6,{Comedy},Bocchi the Rock!
688,48583,2025-07-13,38,94,8.78,888216,1443435,31251,rankings-20250713-210408-513bc1a6,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season Part 2
689,49387,2025-07-13,25,278,8.87,421135,752974,19138,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Drama}",Vinland Saga Season 2
690,51009,2025-07-13,47,125,8.73,728069,1241652,24147,rankings-20250713-210408-513bc1a6,"{Action,Supernatural}",Jujutsu Kaisen 2nd Season
691,51535,2025-07-13,29,268,8.86,464768,803988,17224,rankings-20250713-210408-513bc1a6,"{Action,Drama,Suspense}",Shingeki no Kyojin: The Final Season - Kanketsu-hen
692,52991,2025-07-13,1,136,9.32,721122,1162025,76289,rankings-20250713-210408-513bc1a6,"{Adventure,Drama,Fantasy}",Sousou no Frieren
693,54492,2025-07-13,31,321,8.84,387661,694433,22487,rankings-20250713-210408-513bc1a6,"{Drama,Mystery}",Kusuriya no Hitorigoto
694,55255,2025-07-13,50,6899,8.71,4192,10220,595,rankings-20250713-210408-513bc1a6,"{Drama,Sci-Fi,Suspense}",Alien Stage
695,55690,2025-07-13,43,941,8.75,154833,276507,5866,rankings-20250713-210408-513bc1a6,"{Comedy,Romance}",Boku no Kokoro no Yabai Yatsu 2nd Season
696,58514,2025-07-13,24,666,8.87,163924,387483,5568,rankings-20250713-210408-513bc1a6,"{Drama,Mystery}",Kusuriya no Hitorigoto 2nd Season
697,59192,2025-07-13,39,1491,8.78,8681,183547,1649,rankings-20250713-210408-513bc1a6,"{Action,Supernatural}",Kimetsu no Yaiba Movie: Mugen Jou-hen
698,59571,2025-07-13,32,3208,8.83,21879,59811,424,rankings-20250713-210408-513bc1a6,"{Action,Drama,Suspense}",Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
699,60022,2025-07-13,7,2005,9.03,91508,125629,2325,rankings-20250713-210408-513bc1a6,"{Action,Adventure,Fantasy}",One Piece Fan Letter
700,60489,2025-07-13,22,1365,8.91,89100,190140,3967,rankings-20250713-210408-513bc1a6,"{Drama,Sci-Fi}",Takopii no Genzai
701,1,2025-07-14,50,42,8.71,1000856,1960620,87046,rankings-20250714-210408-5fe535e0,"{Action,""Award Winning"",Sci-Fi}",Cowboy Bebop
702,19,2025-07-14,19,123,8.92,476461,1242933,60323,rankings-20250714-210408-5fe535e0,"{Drama,Mystery,Suspense}",Monster
703,199,2025-07-14,33,43,8.81,1346691,1937094,33546,rankings-20250714-210408-5fe535e0,"{Adventure,""Award Winning"",Fantasy}",Sen to Chihiro no Kamikakushi
704,263,2025-07-14,36,365,8.80,321127,680980,23743,rankings-20250714-210408-5fe535e0,{Sports},Hajime no Ippo
705,820,2025-07-14,8,771,9.03,86810,344009,17580,rankings-20250714-210408-5fe535e0,"{Drama,Sci-Fi}",Ginga Eiyuu Densetsu
706,918,2025-07-14,17,144,8.94,419129,1134167,60713,rankings-20250714-210408-5fe535e0,"{Action,Comedy,Sci-Fi}",Gintama
707,2904,2025-07-14,24,48,8.89,1251347,1910126,80218,rankings-20250714-210408-5fe535e0,"{Action,""Award Winning"",Drama,Sci-Fi}",Code Geass: Hangyaku no Lelouch R2
